time	level
1963
	1	-0.149
	2	-0.13
	3	-0.06
	4	0.012
	5	0.084
	6	0.112
	7	0.149
	8	0.171
	9	0.187
	10	0.132
	11	0.098
	12	-0.026
1964
	1	-0.111
	2	-0.15
	3	-0.108
	4	-0.011999999999999997
	5	0.084
	6	0.144
	7	0.185
	8	0.226
	9	0.244
	10	0.128
	11	0.003
	12	-0.162
1965
	1	-0.149
	2	-0.13
	3	-0.061
	4	-0.011999999999999997
	5	0.064
	6	0.10450000000000001
	7	0.174
	8	0.202
	9	0.166
	10	0.0945
	11	-0.004
	12	-0.10075
1966
	1	-0.149
	2	-0.13
	3	-0.061
	4	-0.011999999999999997
	5	0.064
	6	0.10450000000000001
	7	0.174
	8	0.202
	9	0.166
	10	0.0945
	11	-0.004
	12	-0.10075
1967
	1	-0.149
	2	-0.13
	3	-0.061
	4	-0.011999999999999997
	5	0.064
	6	0.10450000000000001
	7	0.174
	8	0.202
	9	0.166
	10	0.0945
	11	-0.004
	12	-0.10075
1968
	1	-0.149
	2	-0.13
	3	-0.061
	4	-0.011999999999999997
	5	0.064
	6	0.10450000000000001
	7	0.174
	8	0.202
	9	0.166
	10	0.0945
	11	-0.004
	12	-0.10075
1969
	1	-0.149
	2	-0.13
	3	-0.061
	4	-0.011999999999999997
	5	0.064
	6	0.10450000000000001
	7	0.174
	8	0.202
	9	0.166
	10	0.0945
	11	-0.004
	12	-0.10075
1970
	1	-0.149
	2	-0.13
	3	-0.061
	4	-0.011999999999999997
	5	0.064
	6	-0.082
	7	0.002
	8	0.048
	9	0.101
	10	-0.04
	11	-0.163
	12	-0.252
1971
	1	-0.242
	2	-0.226
	3	-0.173
	4	-0.143
	5	-0.101
	6	0.001
	7	0.081
	8	0.012
	9	-0.039
	10	-0.09
	11	-0.004
	12	-0.10075
1972
	1	-0.245
	2	-0.292
	3	-0.128
	4	-0.083
	5	0.005
	6	0.10450000000000001
	7	0.174
	8	0.202
	9	0.067
	10	-0.123
	11	-0.004
	12	-0.10075
1973
	1	-0.259
	2	-0.171
	3	-0.182
	4	-0.074
	5	-0.099
	6	-0.124
	7	0.025
	8	-0.005
	9	0.166
	10	0.0945
	11	-0.004
	12	-0.189
1974
	1	-0.19
	2	-0.176
