time	level
1976
	6	0.3637557890764773
	7	0.41021398946797394
	8	0.4492457876951166
	9	0.42092199360531524
	10	0.40659015899113626
	11	0.3304787051605569
	12	0.28056031993639063
2039
	1	0.24546863134204155
	2	0.2666459844546498
	3	0.28548624873234996
	4	0.3447562910828177
	5	0.32970272127866806
	6	0.3665175533760774
	7	0.41295650232978076
	8	0.4524446698044864
	9	0.4235772365393231
	10	0.4098399408373741
	11	0.33386435552830207
	12	0.28407566819065533
2040
	1	0.2487672577314033
	2	0.2698206708691453
	3	0.28837888002048473
	4	0.34830240996735284
	5	0.33258433874983595
	6	0.36927931767567745
	7	0.4156990151915876
	8	0.4556435519138562
	9	0.426232479473331
	10	0.4130897226836119
	11	0.33725000589604637
	12	0.28759101644492
2041
	1	0.252065884120765
	2	0.27299535728364077
	3	0.2912715113086195
	4	0.351848528851888
	5	0.3354659562210047
	6	0.3720410819752775
	7	0.4184415280533944
	8	0.458842434023226
	9	0.42888772240733886
	10	0.4163395045298497
	11	0.34063565626379155
	12	0.29110636469918383
2042
	1	0.25536451051012676
	2	0.27617004369813625
	3	0.2941641425967543
	4	0.35539464773642315
	5	0.3383475736921726
	6	0.3748028462748776
	7	0.42118404091520034
	8	0.4620413161325967
	9	0.4315429653413476
	10	0.4195892863760875
	11	0.34402130663153674
	12	0.2946217129534485
2043
	1	0.2586631368994876
	2	0.2793447301126317
	3	0.29705677388488905
	4	0.3589407666209583
	5	0.3412291911633414
	6	0.37756461057447765
	7	0.42392655377700716
	8	0.4652401982419665
	9	0.4341982082753555
	10	0.4228390682223253
	11	0.3474069569992819
	12	0.2981370612077132
2044
	1	0.26196176328884935
	2	0.2825194165271272
	3	0.2999494051730238
	4	0.36248688550549346
	5	0.34411080863450927
	6	0.3803263748740777
	7	0.426669066638814
	8	0.4684390803513363
	9	0.43685345120936336
	10	0.4260888500685631
	11	0.3507926073670262
	12	0.3016524094619779
2045
	1	0.2652603896782111
	2	0.2856941029416227
	3	0.3028420364611586
	4	0.3660330043900286
	5	0.34699242610567804
	6	0.3830881391736778
	7	0.4294115795006208
	8	0.4716379624607061
	9	0.43950869414337124
	10	0.42933863191480093
	11	0.3541782577347714
	12	0.3051677577162426
2046
	1	0.2685590160675728
	2	0.28886878935611815
	3	0.30573466774929337
	4	0.36957912327456377
	5	0.34987404357684593
	6	0.38584990347327786
	7	0.43215409236242763
	8	0.4748368445700768
	9	0.44216393707738
	10	0.43258841376103874
	11	0.3575639081025166
	12	0.3086831059705064
2047
	1	0.27185764245693367
	2	0.2920434757706136
	3	0.30862729903742814
	4	0.3731252421590989
	5	0.3527556610480147
	6	0.3886116677728779
	7	0.43489660522423446
	8	0.4780357266794466
	9	0.44481918001138787
	10	0.43583819560727655
	11	0.3609495584702609
	12	0.3121984542247711
2048
	1	0.2751562688462954
	2	0.2952181621851091
	3	0.3115199303255629
	4	0.3766713610436341
	5	0.3556372785191826
	6	0.391373432072478
	7	0.4376391180860413
	8	0.4812346087888164
	9	0.44747442294539574
	10	0.43908797745351436
	11	0.3643352088380061
	12	0.3157138024790358
2049
	1	0.27845489523565714
	2	0.2983928485996046
	3	0.3144125616136977
	4	0.38021747992816923
	5	0.3585188959903505
	6	0.39413519637207806
	7	0.4403816309478481
	8	0.4844334908981862
	9	0.4501296658794036
	10	0.44233775929975216
	11	0.36772085920575126
	12	0.3192291507333005
2050
	1	0.281753521625018
	2	0.30156753501410005
	3	0.31730519290183246
	4	0.3837635988127044
	5	0.36140051346151925
	6	0.3968969606716781
	7	0.4431241438096549
	8	0.487632373007556
	9	0.4527849088134115
	10	0.44558754114599
	11	0.37110650957349556
	12	0.3227444989875652
2051
	1	0.2850521480143797
	2	0.3047422214285955
	3	0.32019782418996723
	4	0.38730971769723954
	5	0.36428213093268713
	6	0.3996587249712782
	7	0.44586665667146175
	8	0.4908312551169267
	9	0.45544015174742025
	10	0.4488373229922278
	11	0.37449215994124074
	12	0.326259847241829
2052
	1	0.28835077440374146
	2	0.307916907843091
	3	0.323090455478102
	4	0.3908558365817747
	5	0.3671637484038559
	6	0.40242048927087826
	7	0.44860916953326857
	8	0.4940301372262965
	9	0.4580953946814281
	10	0.4520871048384656
	11	0.37787781030898593
	12	0.3297751954960937
2053
	1	0.2916494007931032
	2	0.3110915942575865
	3	0.3259830867662368
	4	0.39440195546630985
	5	0.3700453658750238
	6	0.4051822535704783
	7	0.4513516823950754
	8	0.4972290193356663
	9	0.460750637615436
	10	0.4553368866847034
	11	0.3812634606767302
	12	0.3332905437503584
2054
	1	0.29494802718246405
	2	0.31426628067208195
	3	0.32887571805437155
	4	0.397948074350845
	5	0.37292698334619256
	6	0.4079440178700784
	7	0.4540941952568822
	8	0.5004279014450361
	9	0.46340588054944387
	10	0.4585866685309412
	11	0.3846491110444754
	12	0.3368058920046231
2055
	1	0.2982466535718258
	2	0.31744096708657743
	3	0.3317683493425063
	4	0.40149419323538016
	5	0.37580860081736045
	6	0.41070578216967846
	7	0.45683670811868815
	8	0.5036267835544068
	9	0.46606112348345263
	10	0.461836450377179
	11	0.3880347614122206
	12	0.34032124025888777
2056
	1	0.3015452799611875
	2	0.3206156535010729
	3	0.3346609806306411
	4	0.4050403121199153
	5	0.3786902182885292
	6	0.4134675464692785
	7	0.459579220980495
	8	0.5068256656637766
	9	0.4687163664174605
	10	0.46508623222341683
	11	0.3914204117799658
	12	0.3438365885131516
2057
	1	0.30484390635054925
	2	0.3237903399155684
	3	0.33755361191877586
	4	0.40858643100445047
	5	0.3815718357596971
	6	0.4162293107688786
	7	0.4623217338423018
	8	0.5100245477731464
	9	0.4713716093514684
	10	0.46833601406965464
	11	0.3948060621477101
	12	0.34735193676741627
2058
	1	0.3081425327399101
	2	0.32696502633006386
	3	0.34044624320691064
	4	0.4121325498889856
	5	0.3844534532308659
	6	0.41899107506847866
	7	0.4650642467041086
	8	0.5132234298825162
	9	0.47402685228547625
	10	0.47158579591589245
	11	0.39819171251545527
	12	0.35086728502168096
2059
	1	0.31144115912927184
	2	0.3301397127445602
	3	0.3433388744950454
	4	0.4156786687735208
	5	0.38733507070203377
	6	0.4217528393680787
	7	0.46780675956591544
	8	0.516422311991886
	9	0.4766820952194841
	10	0.47483557776213026
	11	0.40157736288320045
	12	0.35438263327594566
2060
	1	0.3147397855186336
	2	0.3333143991590557
	3	0.3462315057831802
	4	0.41922478765805593
	5	0.39021668817320254
	6	0.4245146036676788
	7	0.47054927242772226
	8	0.5196211941012567
	9	0.4793373381534929
	10	0.47808535960836807
	11	0.40496301325094475
	12	0.35789798153021035
2061
	1	0.3180384119079953
	2	0.33648908557355117
	3	0.34912413707131495
	4	0.4227709065425911
	5	0.3930983056443704
	6	0.42727636796727886
	7	0.4732917852895291
	8	0.5228200762106265
	9	0.48199258108750076
	10	0.4813351414546059
	11	0.40834866361868993
	12	0.36141332978447505
2062
	1	0.32133703829735616
	2	0.33966377198804665
	3	0.3520167683594497
	4	0.42631702542712624
	5	0.3959799231155392
	6	0.4300381322668789
	7	0.4760342981513359
	8	0.5260189583199963
	9	0.48464782402150863
	10	0.4845849233008437
	11	0.4117343139864351
	12	0.36492867803873885
2063
	1	0.3246356646867179
	2	0.3428384584025421
	3	0.3549093996475845
	4	0.4298631443116614
	5	0.3988615405867071
	6	0.432799896566479
	7	0.47877681101314273
	8	0.5292178404293661
	9	0.4873030669555165
	10	0.4878347051470815
	11	0.4151199643541794
	12	0.36844402629300355
2064
	1	0.32793429107607963
	2	0.3460131448170376
	3	0.3578020309357193
	4	0.43340926319619655
	5	0.40174315805787586
	6	0.43556166086607906
	7	0.48151932387494956
	8	0.532416722538736
	9	0.4899583098895244
	10	0.4910844869933193
	11	0.4185056147219246
	12	0.37195937454726824
2065
	1	0.33123291746544137
	2	0.3491878312315331
	3	0.36069466222385405
	4	0.4369553820807317
	5	0.40462477552904375
	6	0.4383234251656791
	7	0.4842618367367564
	8	0.5356156046481066
	9	0.49261355282353314
	10	0.4943342688395571
	11	0.4218912650896698
	12	0.37547472280153293
2066
	1	0.3345315438548022
	2	0.35236251764602855
	3	0.3635872935119888
	4	0.44050150096526686
	5	0.4075063930002125
	6	0.4410851894652792
	7	0.4870043495985632
	8	0.5388144867574765
	9	0.495268795757541
	10	0.4975840506857949
	11	0.4252769154574141
	12	0.37899007105579763
2067
	1	0.33783017024416395
	2	0.355537204060524
	3	0.3664799248001236
	4	0.444047619849802
	5	0.4103880104713804
	6	0.44384695376487926
	7	0.48974686246036914
	8	0.5420133688668463
	9	0.4979240386915489
	10	0.5008338325320327
	11	0.42866256582515927
	12	0.38250541931006143
2068
	1	0.3411287966335257
	2	0.3587118904750195
	3	0.36937255608825836
	4	0.44759373873433717
	5	0.4132696279425492
	6	0.4466087180644793
	7	0.49248937532217596
	8	0.5452122509762161
	9	0.5005792816255568
	10	0.5040836143782705
	11	0.43204821619290446
	12	0.38602076756432613
2069
	1	0.3444274230228874
	2	0.361886576889515
	3	0.37226518737639314
	4	0.4511398576188723
	5	0.41615124541371706
	6	0.4493704823640794
	7	0.4952318881839828
	8	0.5484111330855868
	9	0.5032345245595655
	10	0.5073333962245083
	11	0.43543386656064964
	12	0.3895361158185908
2070
	1	0.3477260494122483
	2	0.36506126330401045
	3	0.3751578186645279
	4	0.4546859765034075
	5	0.41903286288488584
	6	0.45213224666367946
	7	0.4979744010457896
	8	0.5516100151949566
	9	0.5058897674935734
	10	0.5105831780707462
	11	0.43881951692839394
	12	0.3930514640728555
2071
	1	0.35102467580161
	2	0.36823594971850593
	3	0.37805044995266357
	4	0.45823209538794263
	5	0.4219144803560537
	6	0.4548940109632795
	7	0.5007169139075964
	8	0.5548088973043264
	9	0.5085450104275813
	10	0.513832959916984
	11	0.4422051672961391
	12	0.3965668123271202
2072
	1	0.35432330219097175
	2	0.3714106361330014
	3	0.38094308124079834
	4	0.4617782142724778
	5	0.4247960978272225
	6	0.4576557752628796
	7	0.5034594267694033
	8	0.5580077794136962
	9	0.5112002533615891
	10	0.5170827417632218
	11	0.4455908176638843
	12	0.400082160581384
2073
	1	0.3576219285803335
	2	0.3745853225474969
	3	0.3838357125289331
	4	0.46532433315701294
	5	0.4276777152983904
	6	0.46041753956247966
	7	0.5062019396312101
	8	0.561206661523066
	9	0.513855496295597
	10	0.5203325236094596
	11	0.4489764680316286
	12	0.4035975088356487
2074
	1	0.36092055496969433
	2	0.37776000896199236
	3	0.3867283438170679
	4	0.468870452041549
	5	0.43055933276955916
	6	0.4631793038620797
	7	0.5089444524930169
	8	0.5644055436324367
	9	0.5165107392296058
	10	0.5235823054556974
	11	0.4523621183993738
	12	0.4071128570899134
