time	level
1992
	1	-0.155
	2	-0.11
	3	-0.045
	4	0.013
	5	0.041499999999999995
	6	0.102
	7	0.11599999999999999
	8	0.501
	9	0.162
	10	0.117
	11	0.031
	12	-0.151
1993
	1	-0.109
	2	-0.11
	3	-0.045
	4	0.013
	5	0.041499999999999995
	6	0.102
	7	0.11599999999999999
	8	0.128
	9	0.048
	10	0.0195
	11	-0.071
	12	-0.116
1994
	1	-0.155
	2	-0.11
	3	-0.045
	4	0.013
	5	0.041499999999999995
	6	0.102
	7	0.11599999999999999
	8	0.128
	9	0.1145
	10	0.0195
	11	-0.071
	12	-0.116
1995
	1	-0.155
	2	-0.11
	3	-0.045
	4	0.013
	5	0.041499999999999995
	6	0.102
	7	0.096
	8	0.127
	9	0.084
	10	-0.089
	11	-0.128
	12	-0.171
1996
	1	-0.231
	2	-0.339
	3	-0.426
	4	0.013
	5	0.041499999999999995
	6	0.102
	7	0.11599999999999999
	8	0.128
	9	0.1145
	10	-0.032
	11	-0.196
	12	-0.281
1997
	1	-0.193
	2	-0.232
	3	-0.138
	4	-0.092
	5	-0.02
	6	0.058
	7	0.077
	8	-0.048
	9	-0.07
	10	-0.089
	11	-0.108
	12	-0.178
1998
	1	-0.155
	2	-0.11
	3	-0.045
	4	-0.045
	5	-0.006
	6	-0.007
	7	0.045
	8	0.128
	9	0.1145
	10	0.0195
	11	0.021
	12	-0.056
1999
	1	-0.156
	2	-0.133
	3	-0.141
	4	-0.168
	5	-0.343
	6	-0.187
	7	-0.061
	8	0.128
	9	0.1145
	10	0.0195
	11	-0.071
	12	-0.116
2000
	1	-0.232
	2	-0.17
	3	-0.121
	4	0.013
	5	0.041499999999999995
	6	0.102
	7	0.11599999999999999
	8	0.128
	9	0.1145
	10	0.0195
	11	-0.385
	12	-0.301
2001
	1	-0.24
	2	-0.2
	3	-0.051
	4	0.069
	5	-0.005
	6	0.105
	7	0.12
	8	0.148
	9	0.074
	10	-0.001
	11	-0.023
	12	-0.187
2002
	1	-0.12
	2	-0.11
	3	-0.006
	4	0.102
	5	0.152
	6	0.068
	7	0.192
	8	0.123
	9	0.039
	10	0.042
	11	-0.017499999999999998
	12	-0.077
2003
	1	-0.157
	2	-0.13
	3	-0.118
	4	-0.023
	5	0.009
	6	-0.019
	7	-0.018
	8	0.172
	9	0.1145
	10	0.0195
	11	-0.071
	12	-0.116
2004
	1	-0.213
	2	-0.104
	3	-0.003
	4	-0.013
	5	0.154
	6	0.133
	7	0.068
	8	0.076
	9	0.114
	10	0.076
	11	-0.096
	12	-0.151
2005
	1	-0.154
	2	-0.236
	3	-0.242
	4	0.003
	5	0.09
	6	0.144
	7	0.149
	8	0.116
	9	0.148
	10	0.033
	11	0.045
	12	-0.077
2006
	1	-0.151
	2	-0.268
	3	-0.045
	4	0.013
	5	0.041499999999999995
	6	0.138
	7	0.142
	8	0.071
	9	0.014
	10	0.017
	11	0.028
	12	-0.116
2007
	1	-0.236
	2	-0.132
	3	-0.116
	4	-0.086
	5	-0.036
	6	-0.038
	7	0.011
	8	0.031
	9	0.1145
	10	0.0195
	11	-0.086
	12	-0.091
2008
	1	-0.088
	2	-0.126
	3	-0.023
	4	0.088
	5	0.134
	6	0.121
	7	0.108
	8	0.071
	9	0.083
	10	-0.025
	11	0.013
	12	-0.013
2009
	1	-0.083
	2	-0.109
	3	-0.016
