time	level
1976
	1	-0.095
	2	-0.077
	3	-0.042
	4	0.016
	5	0.065
	6	0.131
	7	0.17099999999999999
	8	0.088
	9	0.242
	10	0.021
	11	-0.064
	12	-0.234
1977
	1	-0.17
	2	-0.081
	3	-0.081
	4	-0.098
	5	0.006
	6	0.089
	7	0.113
	8	0.049
	9	0.184
	10	0.159
	11	0.021
	12	0.079
1978
	1	0.051
	2	-0.013
	3	0.004
	4	0.017
	5	-0.067
	6	-0.001
	7	0.025
	8	0.034
	9	-0.027
	10	-0.012
	11	-0.068
	12	-0.294
1979
	1	-0.246
	2	-0.199
	3	-0.114
	4	0.036
	5	0.024
	6	0.111
	7	0.199
	8	0.192
	9	0.103
	10	0.048
	11	-0.105
	12	-0.265
1980
	1	-0.225
	2	-0.288
	3	-0.36
	4	0.135
	5	-0.022
	6	0.029
	7	0.134
	8	0.243
	9	0.173
	10	0.065
	11	-0.276
	12	-0.208
1981
	1	-0.095
	2	-0.077
	3	-0.042
	4	0.016
	5	0.065
	6	-0.112
	7	-0.009
	8	0.043
	9	-0.055
	10	-0.055
	11	-0.143
	12	-0.308
1982
	1	-0.139
	2	-0.13
	3	-0.043
	4	-0.115
	5	0.105
	6	-0.009
	7	-0.019
	8	0.053
	9	0.07
	10	-0.017
	11	-0.135
	12	-0.172
1983
	1	-0.261
	2	-0.167
	3	-0.1
	4	-0.126
	5	-0.089
	6	0.081
	7	0.072
	8	0.047
	9	-0.037
	10	0.007
	11	-0.135
	12	0.057
1984
	1	-0.02
	2	-0.077
	3	-0.042
	4	-0.051
	5	-0.01
	6	0.099
	7	0.061
	8	-0.002
	9	-0.048
	10	-0.022
	11	-0.085
	12	-0.053000000000000005
1985
	1	-0.021
	2	0.091
	3	-0.041
	4	0.016
	5	0.02
	6	-0.093
	7	0.057
	8	0.157
	9	0.034
	10	-0.068
	11	-0.101
	12	-0.191
1986
	1	-0.095
	2	-0.077
	3	-0.042
	4	0.016
	5	0.039
	6	0.013
	7	0.059
	8	0.068
	9	0.19
	10	0.0995
	11	0.085
	12	0.067
1987
	1	0.022
	2	-0.037
	3	-0.042
	4	-0.082
	5	-0.044
	6	0.082
	7	0.091
	8	0.07
	9	0.025
	10	0.047
	11	-0.095
	12	-0.245
1988
	1	-0.214
	2	-0.058
	3	-0.027
	4	0.044
	5	0.085
	6	0.128
	7	0.061
	8	0.127
	9	0.077
	10	0.181
	11	0.049
	12	0.03
1989
	1	-0.129
	2	-0.019
	3	-0.151
	4	-0.147
	5	0.1
	6	0.143
	7	0.221
	8	0.276
	9	0.105
	10	-0.106
	11	0.031
	12	0.037
1990
	1	0.053
	2	-0.031
	3	-0.162
	4	-0.049
	5	-0.073
	6	0.107
	7	0.173
	8	0.33
	9	0.2
	10	-0.015
	11	-0.048
	12	-0.088
1991
	1	-0.093
	2	-0.091
	3	0.052
	4	0.085
	5	0.057
	6	0.085
	7	0.073
	8	0.192
	9	0.204
	10	0.115
	11	-0.087
	12	-0.106
1992
	1	-0.095
	2	-0.077
	3	-0.042
	4	0.016
	5	0.065
	6	0.115
	7	0.17099999999999999
	8	0.214
	9	0.19
	10	0.213
	11	0.09
	12	0.044
1993
	1	0.007
