time	level
1946
	9	0.04
	10	-0.018
	11	-0.195
	12	-0.222
1980
	1	-0.157
	2	-0.213
	3	-0.136
	4	-0.082
	5	0.004
	6	0.032
	7	0.072
	8	0.137
	9	0.09
	10	0.004
	11	-0.092
	12	-0.124
1981
	1	-0.162
	2	-0.11
	3	-0.089
	4	-0.029
	5	-0.055
	6	0.048
	7	0.136
	8	0.2
	9	0.07
	10	0.047
	11	-0.048
	12	-0.169
1982
	1	-0.207
	2	-0.185
	3	-0.139
	4	-0.082
	5	0.013
	6	0.079
	7	0.065
	8	0.066
	9	0.074
	10	0.009
	11	-0.137
	12	-0.18
1983
	1	-0.22
	2	-0.158
	3	-0.086
	4	-0.042
	5	0.02
	6	0.114
	7	0.147
	8	0.154
	9	0.114
	10	-0.01
	11	-0.128
	12	-0.162
1984
	1	-0.164
	2	-0.162
	3	-0.13
	4	-0.05
	5	0.019
	6	0.139
	7	0.106
	8	0.157
	9	0.06
	10	0.029
	11	-0.029
	12	-0.152
1985
	1	-0.257
	2	-0.149
	3	-0.161
	4	-0.135
	5	-0.011
	6	0.106
	7	0.112
	8	0.165
	9	0.06
	10	-0.033
	11	-0.086
	12	-0.193
1986
	1	-0.238
	2	-0.223
	3	-0.1
	4	-0.086
	5	-0.043
	6	0.053
	7	0.116
	8	0.137
	9	0.053
	10	-0.066
	11	-0.132
	12	-0.154
1987
	1	-0.181
	2	-0.209
	3	-0.144
	4	-0.113
	5	-0.034
	6	0.042
	7	0.1
	8	0.131
	9	0.05
	10	-0.011
	11	-0.086
	12	-0.15
1988
	1	-0.161
	2	-0.191
	3	-0.087
	4	-0.067
	5	0.041
	6	0.11
	7	0.14
	8	0.153
	9	0.101
	10	0.014
	11	-0.168
	12	-0.226
1989
	1	-0.177
	2	-0.179
	3	-0.135
	4	-0.038
	5	0.015
	6	0.072
	7	0.145
	8	0.222
	9	0.105
	10	-0.044
	11	-0.078
	12	-0.117
1990
	1	-0.128
	2	-0.154
	3	-0.15
	4	-0.058
	5	-0.03
	6	0.078
	7	0.118
	8	0.23
	9	0.14
	10	0.008
	11	-0.046
	12	-0.193
1991
	1	-0.206
	2	-0.183
	3	-0.103
	4	-0.076
	5	-0.035
	6	0.06
	7	0.106
	8	0.208
	9	0.142
	10	0.047
	11	-0.143
	12	-0.119
1992
	1	-0.17
	2	-0.163
	3	-0.084
	4	-0.006
	5	0.035
	6	0.077
	7	0.076
	8	0.161
	9	0.125
	10	0.017
	11	-0.043
	12	-0.136
1993
	1	-0.161
	2	-0.178
	3	-0.124
	4	-0.034
	5	0.042
	6	0.049
	7	0.121
	8	0.168
	9	0.099
	10	-0.024
	11	-0.117
	12	-0.166
1994
	1	-0.094
	2	-0.095
	3	-0.098
	4	0.049
	5	0.044
	6	0.074
	7	0.131
	8	0.209
	9	0.12
	10	0.066
	11	-0.087
	12	-0.129
1995
	1	-0.142
	2	-0.117
	3	-0.117
	4	-0.029
	5	0.047
	6	0.097
	7	0.094
	8	0.105
	9	0.077
	10	-0.01
	11	-0.114
	12	-0.12
1996
	1	-0.107
	2	-0.16
	3	-0.124
	4	-0.075
	5	0.058
	6	0.118
	7	0.238
	8	0.182
	9	0.18
	10	0.069
	11	-0.078
	12	-0.201
1997
	1	-0.142
	2	-0.093
	3	-0.051
	4	-0.031
	5	0.056
	6	0.127
	7	0.206
	8	0.227
	9	0.185
	10	0.022
	11	-0.043
	12	-0.067
1998
	1	-0.086
	2	-0.084
	3	-0.057
	4	-0.077
	5	-0.004
	6	0.0775
	7	0.116
	8	0.161
	9	0.103
	10	0.079
	11	0.0
	12	-0.065
1999
	1	-0.164
	2	-0.167
	3	-0.128
	4	-0.077
	5	-0.004
	6	0.088
	7	0.18
	8	0.174
	9	0.148
	10	0.09
	11	0.023
	12	-0.185
2000
	1	-0.11
	2	-0.083
	3	-0.033
	4	-0.006
	5	0.043
	6	0.11
	7	0.18
	8	0.193
	9	0.1345
	10	0.076
	11	-0.022
	12	-0.081
2001
	1	-0.164
	2	-0.167
	3	-0.128
	4	-0.077
	5	-0.004
	6	0.0775
	7	0.116
	8	0.161
	9	0.103
	10	0.0085
	11	-0.08199999999999999
	12	-0.1585
2002
	1	-0.164
	2	-0.167
	3	-0.128
	4	-0.077
	5	-0.004
	6	0.0775
	7	0.116
	8	0.161
	9	0.103
	10	0.0085
	11	-0.08199999999999999
	12	-0.1585
2003
	1	-0.164
	2	-0.167
	3	-0.128
	4	-0.077
	5	-0.004
	6	0.0775
	7	0.116
	8	0.161
	9	0.103
	10	0.0085
	11	-0.08199999999999999
	12	-0.1585
2004
	1	-0.129
	2	-0.17
	3	-0.073
	4	-0.025
	5	0.091
	6	0.126
	7	0.19
	8	0.341
	9	0.172
	10	0.07
	11	-0.07
	12	-0.092
2005
	1	-0.091
	2	-0.167
	3	-0.128
	4	-0.077
	5	0.141
	6	0.134
	7	0.127
	8	0.183
	9	0.172
	10	0.056
	11	0.017
	12	-0.097
2006
	1	-0.053
	2	-0.07
	3	-0.069
	4	0.054
	5	0.095
	6	0.188
	7	0.225
	8	0.229
	9	0.173
	10	0.087
	11	0.012
	12	-0.074
2007
	1	-0.155
	2	-0.123
	3	0.008
	4	0.006
	5	0.08
	6	0.162
	7	0.189
	8	0.238
	9	0.207
	10	0.022
	11	-0.076
	12	-0.043
2008
	1	-0.091
	2	-0.129
	3	-0.031
	4	0.065
	5	0.171
	6	0.204
	7	0.201
	8	0.238
	9	0.182
	10	0.065
	11	0.032
	12	-0.054
2009
	1	-0.113
	2	-0.058
	3	-0.072
	4	-0.01
	5	0.075
	6	0.207
	7	0.175
	8	0.279
	9	0.2
	10	0.061
	11	0.021
	12	-0.043
2010
	1	-0.143
	2	-0.041
	3	-0.056
	4	-0.025
	5	0.071
	6	0.104
	7	0.193
	8	0.216
	9	0.21
	10	0.128
	11	0.031
	12	-0.006
2011
	1	-0.13
	2	-0.069
	3	-0.126
	4	-0.055
	5	0.07
	6	0.162
	7	0.214
	8	0.242
	9	0.216
	10	0.091
	11	0.033
	12	-0.068
2012
	1	-0.081
	2	-0.047
	3	0.034
	4	0.072
	5	0.18
	6	0.22
	7	0.256
	8	0.288
	9	0.213
	10	0.168
	11	0.05
	12	-0.024
2013
	1	-0.062
	2	-0.041
	3	0.007
	4	0.094
	5	0.171
	6	0.193
	7	0.182
	8	0.249
	9	0.16
	10	0.139
	11	-0.057
	12	-0.119
2014
	1	-0.134
	2	-0.008
	3	-0.041
	4	0.048
	5	0.091
	6	0.189
	7	0.192
	8	0.236
	9	0.185
	10	0.136
	11	0.076
	12	-0.106
2015
	1	-0.11
	2	-0.075
	3	-0.076
	4	-0.02
	5	0.062
	6	0.124
	7	0.173
	8	0.233
	9	0.169
	10	0.042
	11	-0.02
	12	-0.089
2016
	1	-0.075
	2	-0.065
	3	-0.055
	4	0.075
	5	0.131
	6	0.162
	7	0.139
	8	0.232
	9	0.216
	10	0.131
	11	0.069
	12	-0.052
2017
	1	-0.088
	2	-0.069
	3	0.002
	4	0.046
	5	0.015
	6	0.19
	7	0.191
	8	0.233
	9	0.219
	10	0.175
	11	-0.004
	12	-0.133
2018
	1	-0.101
	2	-0.126
	3	-0.023
	4	-0.002
	5	0.083
	6	0.102
	7	0.21
	8	0.255
	9	0.2
	10	0.01
	11	-0.046
	12	-0.074
2019
	1	-0.088
	2	-0.054
	3	-0.02
	4	0.021
	5	0.07
	6	0.162
	7	0.194
	8	0.198
	9	0.14
	10	0.064
	11	-0.053
	12	-0.135
2020
	1	-0.077
	2	-0.11
	3	-0.093
	4	-0.092
	5	0.058
	6	0.176
	7	0.203
	8	0.203
	9	0.234
	10	0.123
	11	-0.015
	12	0.043
2021
	1	-0.107
	2	-0.064
	3	-0.044
	4	0.033
	5	0.132
	6	0.209
	7	0.295
	8	0.291
	9	0.238
	10	0.145
	11	0.037
	12	-0.051
2022
	1	-0.029
	2	-0.018
	3	0.044
	4	0.026
	5	0.012
	6	0.177
	7	0.267
	8	0.249
	9	0.27
	10	0.057
	11	0.01
	12	-0.085
2023
	1	-0.075
	2	-0.049
	3	-0.052
	4	0.024
	5	-0.004
	6	0.0775
	7	0.116
	8	0.161
	9	0.103
	10	0.0085
	11	-0.08199999999999999
	12	-0.1585
2024
	1	-0.0803194700830927
	2	-0.06471612888102474
	3	-0.02995633624908045
	4	0.02698511812957438
	5	0.10067991938409726
	6	0.17302246531656973
	7	0.21170533108086165
	8	0.2503705092408355
	9	0.20394486505147125
	10	0.10566156823822936
	11	0.008891984705780231
	12	-0.0664543418951773
2025
	1	-0.07802836100709065
	2	-0.062320262816792926
	3	-0.027548437467535436
	4	0.029416733393746952
	5	0.10311446051754647
	6	0.17518405806135107
	7	0.21383047805358313
	8	0.25251725234663613
	9	0.2062379951189337
	10	0.10786021116124278
	11	0.011030596963638395
	12	-0.0643574709557404
2026
	1	-0.0757372519310886
	2	-0.059924396752562004
	3	-0.02514053868599042
	4	0.03184834865791952
	5	0.10554900165099568
	6	0.1773456508061333
	7	0.2159556250263046
	8	0.2546639954524368
	9	0.20853112518639527
	10	0.1100588540842562
	11	0.01316920922149567
	12	-0.062260600016302625
2027
	1	-0.07344614285508744
	2	-0.05752853068833019
	3	-0.022732639904445406
	4	0.034279963922092094
	5	0.10798354278444489
	6	0.17950724355091463
	7	0.21808077199902698
	8	0.25681073855823744
	9	0.21082425525385773
	10	0.1122574970072705
	11	0.015307821479353834
	12	-0.060163729076865735
2028
	1	-0.07115503377908539
	2	-0.05513266462409838
	3	-0.02032474112290128
	4	0.036711579186264665
	5	0.1104180839178941
	6	0.18166883629569686
	7	0.22020591897174846
	8	0.2589574816640381
	9	0.21311738532132019
	10	0.11445613993028392
	11	0.017446433737211997
	12	-0.05806685813742796
2029
	1	-0.06886392470308333
	2	-0.05273679855986657
	3	-0.017916842341356265
	4	0.039143194450437235
	5	0.11285262505134419
	6	0.1838304290404782
	7	0.22233106594446994
	8	0.26110422476983874
	9	0.21541051538878264
	10	0.11665478285329733
	11	0.01958504599507016
	12	-0.05596998719799107
2030
	1	-0.06657281562708217
	2	-0.05034093249563476
	3	-0.01550894355981125
	4	0.041574809714609806
	5	0.1152871661847934
	6	0.18599202178526042
	7	0.22445621291719142
	8	0.2632509678756394
	9	0.2177036454562451
	10	0.11885342577631164
	11	0.021723658252927436
	12	-0.05387311625855329
2031
	1	-0.06428170655108012
	2	-0.04794506643140295
	3	-0.013101044778266235
	4	0.044006424978783265
	5	0.11772170731824261
	6	0.18815361453004176
	7	0.2265813598899129
	8	0.26539771098144005
	9	0.21999677552370667
	10	0.12105206869932505
	11	0.0238622705107856
	12	-0.05177624531911551
2032
	1	-0.06199059747507807
	2	-0.04554920036717203
	3	-0.01069314599672122
	4	0.046438040242955836
	5	0.12015624845169182
	6	0.19031520727482398
	7	0.22870650686263438
	8	0.2675444540872407
	9	0.22228990559116912
	10	0.12325071162233847
	11	0.026000882768643763
	12	-0.04967937437967862
2033
	1	-0.059699488399076905
	2	-0.043153334302940216
	3	-0.008285247215176206
	4	0.04886965550712841
	5	0.12259078958514102
	6	0.1924768000196062
	7	0.23083165383535587
	8	0.26969119719304135
	9	0.22458303565863158
	10	0.12544935454535278
	11	0.028139495026501926
	12	-0.04758250344024084
2034
	1	-0.057408379323074854
	2	-0.040757468238708405
	3	-0.005877348433632079
	4	0.05130127077130098
	5	0.12502533071859023
	6	0.19463839276438755
	7	0.23295680080807735
	8	0.271837940298842
	9	0.22687616572609404
	10	0.1276479974683662
	11	0.0302781072843592
	12	-0.04548563250080395
2035
	1	-0.05511727024707369
	2	-0.038361602174476594
	3	-0.0034694496520870644
	4	0.05373288603547355
	5	0.12745987185204033
	6	0.19679998550916977
	7	0.23508194778079883
	8	0.27398468340464266
	9	0.2291692957935565
	10	0.1298466403913796
	11	0.032416719542217365
	12	-0.043388761561366174
2036
	1	-0.05282616117107164
	2	-0.035965736110244784
	3	-0.0010615508705420496
	4	0.05616450129964612
	5	0.12989441298548954
	6	0.1989615782539511
	7	0.2372070947535203
	8	0.2761314265104433
	9	0.23146242586101806
	10	0.1320452833143939
	11	0.03455533180007553
	12	-0.041291890621929284
2037
	1	-0.05053505209506959
	2	-0.03356987004601297
	3	0.0013463479110029652
	4	0.05859611656381869
	5	0.13232895411893875
	6	0.20112317099873334
	7	0.2393322417262418
	8	0.27827816961624396
	9	0.23375555592848052
	10	0.13424392623740733
	11	0.03669394405793369
	12	-0.039195019682491505
2038
	1	-0.048243943019068425
	2	-0.031174003981781162
	3	0.00375424669254798
	4	0.06102773182799126
	5	0.13476349525238795
	6	0.20328476374351467
	7	0.24145738869896327
	8	0.2804249127220446
	9	0.23604868599594298
	10	0.13644256916042075
	11	0.03883255631579097
	12	-0.037098148743054615
2039
	1	-0.045952833943066373
	2	-0.02877813791755024
	3	0.006162145474092995
	4	0.06345934709216383
	5	0.13719803638583716
	6	0.2054463564882969
	7	0.24358253567168475
	8	0.28257165582784527
	9	0.23834181606340543
	10	0.13864121208343505
	11	0.04097116857364913
	12	-0.03500127780361684
2040
	1	-0.04366172486706432
	2	-0.02638227185331843
	3	0.008570044255637121
	4	0.0658909623563364
	5	0.13963257751928726
	6	0.20760794923307913
	7	0.24570768264440623
	8	0.2847183989336459
	9	0.2406349461308679
	10	0.14083985500644847
	11	0.043109780831507294
	12	-0.03290440686417906
2041
	1	-0.04137061579106316
	2	-0.023986405789086618
	3	0.010977943037182136
	4	0.06832257762050897
	5	0.14206711865273647
	6	0.20976954197786046
	7	0.2478328296171286
	8	0.2868651420394466
	9	0.24292807619832946
	10	0.14303849792946277
	11	0.04524839308936546
	12	-0.03080753592474217
2042
	1	-0.03907950671506111
	2	-0.021590539724854807
	3	0.013385841818727151
	4	0.07075419288468154
	5	0.14450165978618568
	6	0.2119311347226427
	7	0.24995797658985008
	8	0.2890118851452472
	9	0.2452212062657919
	10	0.1452371408524762
	11	0.04738700534722273
	12	-0.02871066498530439
2043
	1	-0.036788397639059056
	2	-0.019194673660622996
	3	0.015793740600272166
	4	0.073185808148855
	5	0.14693620091963489
	6	0.21409272746742403
	7	0.25208312356257156
	8	0.2911586282510479
	9	0.24751433633325437
	10	0.1474357837754896
	11	0.049525617605080896
	12	-0.0266137940458675
2044
	1	-0.03449728856305789
	2	-0.016798807596391185
	3	0.01820163938181718
	4	0.07561742341302757
	5	0.1493707420530841
	6	0.21625432021220625
	7	0.25420827053529305
	8	0.29330537135684853
	9	0.24980746640071683
	10	0.1496344266985039
	11	0.05166422986293906
	12	-0.024516923106429722
2045
	1	-0.03220617948705584
	2	-0.014402941532160263
	3	0.020609538163362195
	4	0.07804903867720014
	5	0.1518052831865333
	6	0.2184159129569876
	7	0.2563334175080145
	8	0.2954521144626492
	9	0.2521005964681793
	10	0.15183306962151732
	11	0.05380284212079722
	12	-0.022420052166992832
2046
	1	-0.02991507041105379
	2	-0.012007075467928452
	3	0.023017436944906322
	4	0.08048065394137272
	5	0.1542398243199834
	6	0.22057750570176982
	7	0.258458564480736
	8	0.29759885756844984
	9	0.25439372653564085
	10	0.15403171254453074
	11	0.0559414543786545
	12	-0.020323181227555054
2047
	1	-0.027623961335052627
	2	-0.009611209403696641
	3	0.025425335726451337
	4	0.08291226920554529
	5	0.1566743654534326
	6	0.22273909844655115
	7	0.2605837114534575
	8	0.2997456006742505
	9	0.2566868566031033
	10	0.15623035546754505
	11	0.05808006663651266
	12	-0.018226310288118164
2048
	1	-0.025332852259050576
	2	-0.00721534333946483
	3	0.02783323450799635
	4	0.08534388446971786
	5	0.15910890658688182
	6	0.22490069119133338
	7	0.26270885842617897
	8	0.30189234378005114
	9	0.25897998667056576
	10	0.15842899839055846
	11	0.060218678894370825
	12	-0.016129439348680386
2049
	1	-0.023041743183048524
	2	-0.0048194772752330195
	3	0.030241133289541366
	4	0.08777549973389043
	5	0.16154344772033102
	6	0.2270622839361156
	7	0.26483400539890045
	8	0.3040390868858518
	9	0.2612731167380282
	10	0.16062764131357188
	11	0.06235729115222899
	12	-0.014032568409242607
2050
	1	-0.02075063410704736
	2	-0.0024236112110012087
	3	0.03264903207108638
	4	0.090207114998063
	5	0.16397798885378023
	6	0.22922387668089694
	7	0.26695915237162193
	8	0.30618582999165245
	9	0.2635662468054907
	10	0.16282628423658618
	11	0.06449590341008715
	12	-0.011935697469805717
2051
	1	-0.01845952503104531
	2	-2.7745146769397877e-05
	3	0.03505693085263051
	4	0.09263873026223557
	5	0.16641252998723033
	6	0.23138546942567917
	7	0.2690842993443434
	8	0.3083325730974531
	9	0.26585937687295225
	10	0.1650249271595996
	11	0.06663451566794443
	12	-0.009838826530367939
2052
	1	-0.016168415955043258
	2	0.0023681209174615248
	3	0.03746482963417552
	4	0.09507034552640814
	5	0.16884707112067954
	6	0.2335470621704605
	7	0.2712094463170649
	8	0.31047931620325375
	9	0.2681525069404147
	10	0.16722357008261302
	11	0.06877312792580259
	12	-0.007741955590931049
2053
	1	-0.013877306879042095
	2	0.0047639869816933356
	3	0.03987272841572054
	4	0.09750196079058071
	5	0.17128161225412875
	6	0.23570865491524273
	7	0.2733345932897864
	8	0.3126260593090544
	9	0.27044563700787716
	10	0.16942221300562732
	11	0.07091174018366075
	12	-0.005645084651493271
2054
	1	-0.011586197803040044
	2	0.007159853045925146
	3	0.04228062719726555
	4	0.09993357605475417
	5	0.17371615338757795
	6	0.23787024766002407
	7	0.27545974026250786
	8	0.31477280241485506
	9	0.2727387670753396
	10	0.17162085592864074
	11	0.07305035244151892
	12	-0.0035482137120563806
2055
	1	-0.009295088727037992
	2	0.009555719110156957
	3	0.04468852597881057
	4	0.10236519131892674
	5	0.17615069452102716
	6	0.2400318404048063
	7	0.27758488723522934
	8	0.3169195455206557
	9	0.2750318971428021
	10	0.17381949885165415
	11	0.07518896469937619
	12	-0.0014513427726186023
2056
	1	-0.007003979651036829
	2	0.011951585174388768
	3	0.04709642476035558
	4	0.10479680658309931
	5	0.17858523565447637
	6	0.24219343314958763
	7	0.2797100342079517
	8	0.31906628862645636
	9	0.27732502721026364
	10	0.17601814177466846
	11	0.07732757695723436
	12	0.0006455281668182877
2057
	1	-0.004712870575034778
	2	0.014347451238620579
	3	0.04950432354189971
	4	0.10722842184727188
	5	0.18101977678792647
	6	0.24435502589436986
	7	0.2818351811806732
	8	0.321213031732257
	9	0.2796181572777261
	10	0.17821678469768187
	11	0.07946618921509252
	12	0.002742399106256066
2058
	1	-0.0024217614990327263
	2	0.0167433173028515
	3	0.05191222232344472
	4	0.10966003711144445
	5	0.18345431792137568
	6	0.24651661863915209
	7	0.28396032815339467
	8	0.32335977483805767
	9	0.28191128734518855
	10	0.18041542762069618
	11	0.08160480147295068
	12	0.004839270045693844
2059
	1	-0.0001306524230315631
	2	0.019139183367083312
	3	0.05432012110498974
	4	0.11209165237561702
	5	0.18588885905482488
	6	0.24867821138393342
	7	0.28608547512611615
	8	0.3255065179438583
	9	0.284204417412651
	10	0.1826140705437096
	11	0.08374341373080796
	12	0.006936140985130734
2060
	1	0.0021604566529704883
	2	0.021535049431315123
	3	0.05672801988653475
	4	0.1145232676397896
	5	0.1883234001882741
	6	0.25083980412871565
	7	0.28821062209883763
	8	0.327653261049659
	9	0.28649754748011347
	10	0.184812713466723
	11	0.08588202598866612
	12	0.009033011924568513
2061
	1	0.00445156572897254
	2	0.023930915495546934
	3	0.05913591866807977
	4	0.11695488290396217
	5	0.1907579413217233
	6	0.253001396873497
	7	0.2903357690715591
	8	0.3298000041554596
	9	0.28879067754757504
	10	0.18701135638973732
	11	0.08802063824652429
	12	0.011129882864005403
2062
	1	0.006742674804973703
	2	0.026326781559778745
	3	0.06154381744962478
	4	0.11938649816813474
	5	0.1931924824551734
	6	0.2551629896182792
	7	0.2924609160442806
	8	0.3319467472612603
	9	0.2910838076150375
	10	0.18920999931275073
	11	0.09015925050438245
	12	0.01322675380344318
2063
	1	0.009033783880975754
	2	0.028722647624010555
	3	0.06395171623116891
	4	0.1218181134323073
	5	0.1956270235886226
	6	0.25732458236306055
	7	0.2945860630170021
	8	0.33409349036706093
	9	0.29337693768249995
	10	0.19140864223576415
	11	0.09229786276223972
	12	0.015323624742880071
2064
	1	0.011324892956976917
	2	0.031118513688242366
	3	0.06635961501271392
	4	0.12424972869647988
	5	0.19806156472207181
	6	0.2594861751078428
	7	0.29671120998972356
	8	0.3362402334728616
	9	0.2956700677499624
	10	0.19360728515877845
	11	0.09443647502009789
	12	0.01742049568231785
2065
	1	0.013616002032978969
	2	0.03351437975247329
	3	0.06876751379425894
	4	0.12668134396065245
	5	0.20049610585552102
	6	0.261647767852625
	7	0.29883635696244504
	8	0.33838697657866224
	9	0.29796319781742486
	10	0.19580592808179187
	11	0.09657508727795605
	12	0.01951736662175474
2066
	1	0.01590711110898102
	2	0.0359102458167051
	3	0.07117541257580395
	4	0.1291129592248259
	5	0.20293064698897023
	6	0.26380936059740634
	7	0.3009615039351665
	8	0.3405337196844629
	9	0.30025632788488643
	10	0.19800457100480529
	11	0.09871369953581421
	12	0.021614237561192517
2067
	1	0.018198220184982183
	2	0.03830611188093691
	3	0.07358331135734897
	4	0.13154457448899848
	5	0.20536518812241944
	6	0.26597095334218857
	7	0.303086650907888
	8	0.34268046279026354
	9	0.3025494579523489
	10	0.2002032139278196
	11	0.10085231179367149
	12	0.023711108500630296
2068
	1	0.020489329260984235
	2	0.04070197794516872
	3	0.07599121013889398
